Index,init_distance,duration,안전센터/소방서이름
0,2.6702,3.158333333333333,대전-원내-119 안전센터
1,5.7987,6.2,계룡소방서-계룡-119 안전센터
2,6.2332,6.285,대전-가수원-119 안전센터
3,7.535,7.180000000000001,서부소방서
4,6.9632,7.826666666666667,계룡소방서
5,8.305200000000001,8.621666666666666,대전-복수-119 안전센터
6,10.3715,9.903333333333334,대전-태평-119 안전센터
7,9.274700000000001,9.991666666666667,대전-구암-119 안전센터
8,10.1236,10.031666666666666,대전-산성-119 안전센터
9,11.5042,10.993333333333334,대전-문화-119 안전센터
10,11.8728,12.931666666666667,대전-갈마-119 안전센터
11,11.873899999999999,12.935,둔산소방서
12,13.336799999999998,13.103333333333333,대전-원동-119 안전센터
13,13.646600000000001,13.381666666666666,대전-부사-119 안전센터
14,12.486,13.588333333333333,대전-노은-119 안전센터
15,13.5445,13.931666666666667,대전-삼성-119 안전센터
16,11.633899999999999,14.020000000000001,대전-궁동-119 안전센터
17,13.987,14.128333333333334,대전-탄방-119 안전센터
18,12.8288,14.155,대전-월평-119 안전센터
19,15.1313,14.92,동부소방서
20,13.4632,15.213333333333333,대전-둔산-119 안전센터
21,15.960899999999999,15.911666666666667,대전-가양-119 안전센터
22,18.687,17.456666666666667,공주소방서-동학사-119 안전센터
23,16.453400000000002,17.676666666666666,대전-대화-119 안전센터
24,18.671599999999998,17.966666666666665,대전-산내-119 안전센터
25,16.6554,18.173333333333336,유성소방서
26,16.662599999999998,18.18166666666667,대전-도룡-119 안전센터
27,18.6212,18.833333333333332,대전-법동-119 안전센터
28,18.6606,18.861666666666668,대덕소방서
29,21.786900000000003,21.15666666666667,논산소방서-논산_연산-119 안전센터
