Index,init_distance,안전센터/소방서이름
0,0.46404528759713043,대전-송촌-119 안전센터
1,1.4879929795519244,대전-가양-119 안전센터
2,1.9863721222813997,대전-법동-119 안전센터
3,2.0015343221020445,대덕소방서
4,2.2170879415764104,동부소방서
5,3.0645117676381477,대전-삼성-119 안전센터
6,3.1767593613020484,대전-대화-119 안전센터
7,3.5503152439495373,대전-용운-119 안전센터
8,3.86802562654929,대전-부사-119 안전센터
9,4.7313560355802595,대전-탄방-119 안전센터
10,5.0320524375071,대전-원동-119 안전센터
11,5.422734233962993,대전-둔산-119 안전센터
12,5.486648801520982,대전-문화-119 안전센터
13,5.58971614548661,대전-전민-119 안전센터
14,6.040189589926447,대전-태평-119 안전센터
15,6.28972422347075,유성소방서
16,6.2919996790454285,대전-도룡-119 안전센터
17,6.78976358884273,대전-갈마-119 안전센터
18,6.7907761911020845,둔산소방서
19,7.028514949254772,대전-월평-119 안전센터
20,7.383832494382514,대전-산성-119 안전센터
21,8.62329267249157,서부소방서
22,8.656131539345514,대전-복수-119 안전센터
23,8.667273526843742,대전-궁동-119 안전센터
24,8.933031112849825,대전-덕암-119 안전센터
25,8.940321425236123,대전-산내-119 안전센터
26,10.067233114792952,대전-가수원-119 안전센터
27,10.298116851074374,대전-문평-119 안전센터
28,10.474939213735112,대전-구암-119 안전센터
29,11.493836668978972,대전-노은-119 안전센터
