Index,distance,duration
0,2.0354,2.81
1,1.9192,3.408333333333333
2,4.354100000000001,5.451666666666667
3,5.6585,6.991666666666666
4,5.9399,7.628333333333333
5,7.2808,8.639999999999999
6,7.7249,9.266666666666667
7,36.6254,32.961666666666666
