Index,init_distance,안전센터/소방서이름
0,1.2415168510448709,대덕소방서
1,1.2573745515934693,대전-법동-119 안전센터
2,2.2312919797872945,대전-대화-119 안전센터
3,2.482447166438522,대전-전민-119 안전센터
4,2.66300859211807,대전-송촌-119 안전센터
5,4.166651672612094,유성소방서
6,4.172334186924451,대전-도룡-119 안전센터
7,4.209120800856532,대전-가양-119 안전센터
8,4.78891833976381,동부소방서
9,4.7926495885233384,대전-삼성-119 안전센터
10,4.865454915524618,대전-탄방-119 안전센터
11,4.931597388784323,대전-둔산-119 안전센터
12,5.834633937933151,대전-월평-119 안전센터
13,6.210185229052627,대전-덕암-119 안전센터
14,6.2446692675618145,대전-갈마-119 안전센터
15,6.245461759413368,둔산소방서
16,6.296510367582359,대전-부사-119 안전센터
17,6.64638322330068,대전-용운-119 안전센터
18,7.062473070705108,대전-태평-119 안전센터
19,7.198517036519583,대전-궁동-119 안전센터
20,7.223432767271493,대전-문화-119 안전센터
21,7.314552586498086,대전-문평-119 안전센터
22,7.381855278577743,대전-원동-119 안전센터
23,8.827421377264361,대전-산성-119 안전센터
24,9.408787390507685,대전-구암-119 안전센터
25,9.449190245317107,서부소방서
26,9.493563103125492,대전-복수-119 안전센터
27,9.79169441036275,대전-노은-119 안전센터
28,10.503667356065533,대전-가수원-119 안전센터
29,11.890122558235829,대전-산내-119 안전센터
