Index,init_distance,안전센터/소방서이름
0,2.0176195211037364,대전-원내-119 안전센터
1,3.740844029678402,대전-가수원-119 안전센터
2,4.796902737297393,대전-복수-119 안전센터
3,4.832758586347771,서부소방서
4,5.699513188208841,계룡소방서-계룡-119 안전센터
5,6.3050371977562,대전-산성-119 안전센터
6,6.346493653586644,계룡소방서
7,7.409942562137522,대전-태평-119 안전센터
8,7.810155983070533,대전-구암-119 안전센터
9,8.22353522956358,대전-문화-119 안전센터
10,8.352599506376318,둔산소방서
11,8.352987504658886,대전-갈마-119 안전센터
12,9.317230756936508,대전-탄방-119 안전센터
13,9.389102635256357,대전-둔산-119 안전센터
14,9.482738646921993,대전-월평-119 안전센터
15,9.486955620293402,대전-원동-119 안전센터
16,9.518995152741637,대전-궁동-119 안전센터
17,10.109131299333438,대전-노은-119 안전센터
18,10.320333076907145,대전-부사-119 안전센터
19,10.39201659049508,대전-삼성-119 안전센터
20,11.564658487870913,동부소방서
21,11.821099144073655,대전-도룡-119 안전센터
22,11.829447938972642,유성소방서
23,11.881409082990437,공주소방서-동학사-119 안전센터
24,11.92766781889943,대전-산내-119 안전센터
25,11.948982261873848,대전-대화-119 안전센터
26,12.19292505999363,대전-가양-119 안전센터
27,12.815070932457568,대전-용운-119 안전센터
28,13.41493586960368,대전-법동-119 안전센터
29,13.421507107966903,대덕소방서
