Index,init_distance,안전센터/소방서이름
0,1.677870703327876,둔산소방서
1,1.6787589212714475,대전-갈마-119 안전센터
2,2.436063441465235,대전-월평-119 안전센터
3,2.48827334121398,대전-구암-119 안전센터
4,2.6529942197806013,대전-궁동-119 안전센터
5,3.0645270327905845,대전-둔산-119 안전센터
6,3.4793545111918593,대전-가수원-119 안전센터
7,3.6855384838406136,대전-탄방-119 안전센터
8,3.738823343962803,서부소방서
9,3.787079641847402,대전-복수-119 안전센터
10,3.9172553436942144,대전-태평-119 안전센터
11,4.604618502275866,대전-노은-119 안전센터
12,4.800068928504275,대전-도룡-119 안전센터
13,4.8086232920624425,유성소방서
14,5.103706810271192,대전-산성-119 안전센터
15,5.565220615104912,대전-문화-119 안전센터
16,5.817507080076792,대전-대화-119 안전센터
17,5.998068878504088,대전-삼성-119 안전센터
18,6.2795465346069035,대전-원내-119 안전센터
19,7.142747779192036,대전-원동-119 안전센터
20,7.144858021047512,대전-부사-119 안전센터
21,7.407747986872327,동부소방서
22,7.53331317674284,대전-법동-119 안전센터
23,7.533699141909794,대덕소방서
24,7.714721592344087,대전-가양-119 안전센터
25,7.992768994226068,대전-전민-119 안전센터
26,8.211050592988586,대전-송촌-119 안전센터
27,9.403331834419706,공주소방서-동학사-119 안전센터
28,9.631277339545184,대전-용운-119 안전센터
29,11.309104377015675,계룡소방서-계룡-119 안전센터
