Index,init_distance,안전센터/소방서이름
0,4.834431047935286,계룡소방서
1,5.383631274253043,대전-원내-119 안전센터
2,5.600919980124552,계룡소방서-계룡-119 안전센터
3,5.8614344040909305,공주소방서-동학사-119 안전센터
4,7.163069488693202,대전-구암-119 안전센터
5,7.942577397251615,대전-노은-119 안전센터
6,7.947990369987098,대전-가수원-119 안전센터
7,9.534064548171266,대전-궁동-119 안전센터
8,9.705509593287935,서부소방서
9,9.708527546361053,대전-복수-119 안전센터
10,10.404563060889553,둔산소방서
11,10.405512505613679,대전-갈마-119 안전센터
12,10.666131706285993,대전-월평-119 안전센터
13,11.743357344450617,대전-산성-119 안전센터
14,11.755954311379837,대전-태평-119 안전센터
15,11.79901731108671,대전-둔산-119 안전센터
16,12.29449769340218,공주소방서-공주_계룡-119 안전센터
17,12.38824457825106,대전-탄방-119 안전센터
18,12.724720418623074,대전-도룡-119 안전센터
19,12.732855943686872,유성소방서
20,13.217272200366033,논산소방서-논산_연산-119 안전센터
21,13.219983570723121,대전-문화-119 안전센터
22,14.493147695930238,대전-삼성-119 안전센터
23,14.515473933681271,대전-대화-119 안전센터
24,14.808076175018428,대전-원동-119 안전센터
25,15.227288171928036,대전-부사-119 안전센터
26,15.895830311708957,동부소방서
27,16.016022677775155,대전-전민-119 안전센터
28,16.246306266333487,대덕소방서
29,16.24697415623854,대전-법동-119 안전센터
