,0,1,2,3,4,5,6,7
0,0.0,13.29,21.21,10.66,14.68,20.17,18.23,24.64
1,13.41,0.0,18.64,12.59,9.3,7.12,14.95,39.42
2,20.98,18.95,0.0,25.75,20.6,14.02,26.42,30.84
3,10.67,12.49,25.31,0.0,5.48,12.03,7.74,34.34
4,14.71,9.22,20.86,5.49,0.0,7.35,6.23,38.38
5,19.97,7.35,15.84,11.85,6.58,0.0,12.4,42.22
6,18.19,14.9,26.19,7.69,6.2,12.73,0.0,43.63
7,25.0,38.3,30.59,33.71,37.73,40.96,42.63,0.0
