Index,init_distance,duration,안전센터/소방서이름
0,9.7027,9.833333333333334,대전-산성-119 안전센터
1,11.6299,10.356666666666666,대전-원내-119 안전센터
2,10.2374,10.7,서부소방서
3,10.2435,10.78,대전-복수-119 안전센터
4,11.217600000000001,11.188333333333333,대전-태평-119 안전센터
5,12.027,12.256666666666666,대전-문화-119 안전센터
6,12.2644,13.238333333333333,대전-가수원-119 안전센터
7,13.4891,14.08,대전-원동-119 안전센터
8,14.492700000000001,14.666666666666666,대전-부사-119 안전센터
9,14.3907,15.216666666666667,대전-삼성-119 안전센터
10,14.953,15.565,둔산소방서
11,14.9541,15.568333333333333,대전-갈마-119 안전센터
12,14.971200000000001,15.585,대전-탄방-119 안전센터
13,15.9774,16.205,동부소방서
14,17.933,16.935,대전-산내-119 안전센터
15,18.2344,17.19,대전-구암-119 안전센터
16,16.8071,17.196666666666665,대전-가양-119 안전센터
17,15.7451,17.433333333333334,대전-둔산-119 안전센터
18,16.402900000000002,17.475,대전-월평-119 안전센터
19,17.1247,18.186666666666667,대전-용운-119 안전센터
20,17.4377,19.133333333333333,대전-대화-119 안전센터
21,23.056,19.634999999999998,대전-궁동-119 안전센터
22,19.1695,19.78666666666667,대전-송촌-119 안전센터
23,19.4674,20.118333333333332,대전-법동-119 안전센터
24,19.506700000000002,20.146666666666665,대덕소방서
25,19.7592,21.145,유성소방서
26,19.766299999999998,21.153333333333332,대전-도룡-119 안전센터
27,20.960099999999997,23.53666666666667,대전-전민-119 안전센터
28,26.856,23.66,금산소방서-추부-119 안전센터
29,32.115,27.063333333333333,옥천소방서-옥천_중앙-119 안전센터
