,0,1,2,3,4,5
0,0.0,2.29,3.78,3.74,16.82,40.24
1,2.3,0.0,1.83,2.08,18.61,41.85
2,3.79,1.79,0.0,3.22,18.84,43.63
3,3.54,2.08,3.26,0.0,20.01,40.61
4,16.81,18.56,18.81,19.97,0.0,50.77
5,39.25,40.84,42.63,40.56,49.96,0.0
