Index,init_distance,duration,안전센터/소방서이름
0,7.1105,13.988333333333333,대전-노은-119 안전센터
1,10.0586,17.06,대전-구암-119 안전센터
2,10.0931,17.985,대전-궁동-119 안전센터
3,12.145100000000001,18.095000000000002,보람119안전센터
4,12.2582,18.60666666666667,세종소방서-한솔-119 안전센터
5,11.728,19.081666666666667,대전-월평-119 안전센터
6,12.101600000000001,19.31,유성소방서
7,12.1087,19.31833333333333,대전-도룡-119 안전센터
8,14.242,19.955,세종소방서-어진-119 안전센터
9,13.2585,20.59,둔산소방서
10,13.2596,20.59333333333333,대전-갈마-119 안전센터
11,16.5545,21.36,아름119안전센터
12,11.5124,21.720000000000002,대전-전민-119 안전센터
13,16.4764,21.833333333333332,공주소방서-동학사-119 안전센터
14,14.0359,22.288333333333334,대전-둔산-119 안전센터
15,15.253,22.451666666666664,대전-탄방-119 안전센터
16,15.39,22.821666666666665,대전-가수원-119 안전센터
17,16.691599999999998,24.261666666666667,대전-태평-119 안전센터
18,13.7881,24.805,대전-문평-119 안전센터
19,17.528200000000002,24.918333333333333,서부소방서
20,16.902900000000002,24.976666666666667,대전-원내-119 안전센터
21,23.387700000000002,25.07,대전-덕암-119 안전센터
22,16.8887,25.173333333333336,대전-대화-119 안전센터
23,17.669900000000002,25.94,대전-삼성-119 안전센터
24,17.6648,26.015,대덕소방서
25,17.7097,26.071666666666665,대전-법동-119 안전센터
26,18.2984,26.36,대전-복수-119 안전센터
27,18.5507,26.533333333333335,대전-송촌-119 안전센터
28,19.2134,27.163333333333334,대전-가양-119 안전센터
29,25.0915,29.465,조치원소방서-부강-119 안전센터
