Index,init_distance,duration,안전센터/소방서이름
0,2.9825999999999997,4.496666666666667,대전-덕암-119 안전센터
1,5.2397,7.596666666666667,대전-문평-119 안전센터
2,6.7607,8.076666666666666,대덕소방서
3,6.8056,8.133333333333333,대전-법동-119 안전센터
4,6.0747,9.485000000000001,대전-전민-119 안전센터
5,8.273200000000001,9.818333333333333,대전-대화-119 안전센터
6,8.546899999999999,10.151666666666667,대전-송촌-119 안전센터
7,10.0315,11.665,대전-가양-119 안전센터
8,10.5496,12.233333333333333,동부소방서
9,10.8996,12.596666666666666,대전-삼성-119 안전센터
10,11.1936,13.316666666666666,대전-월평-119 안전센터
11,11.598,13.751666666666667,유성소방서
12,11.6051,13.76,대전-도룡-119 안전센터
13,11.600299999999999,13.891666666666667,대전-탄방-119 안전센터
14,12.6405,14.661666666666667,대전-부사-119 안전센터
15,12.0205,14.788333333333332,대전-둔산-119 안전센터
16,12.372,15.065,대전-갈마-119 안전센터
17,12.3731,15.068333333333333,둔산소방서
18,14.3015,15.283333333333333,서부소방서_충북-남이-119 안전센터
19,12.8367,15.5,대전-궁동-119 안전센터
20,13.9164,15.963333333333333,대전-태평-119 안전센터
21,13.6433,16.228333333333335,대전-용운-119 안전센터
22,14.4336,16.43,대전-문화-119 안전센터
23,14.375399999999999,16.583333333333332,대전-원동-119 안전센터
24,16.5628,17.821666666666665,대전-노은-119 안전센터
25,15.479299999999999,17.93166666666667,대전-구암-119 안전센터
26,15.8014,18.470000000000002,조치원소방서-부강-119 안전센터
27,16.147,18.535,대전-산성-119 안전센터
28,17.034599999999998,18.936666666666667,동부소방서_충북-문의-119 안전센터
29,16.536900000000003,19.113333333333333,서부소방서
