Index,init_distance,duration,안전센터/소방서이름
0,5.0821000000000005,6.88,대전-용운-119 안전센터
1,6.6415,7.618333333333334,대전-부사-119 안전센터
2,7.155399999999999,8.175,대전-원동-119 안전센터
3,7.709,8.854999999999999,동부소방서
4,8.225700000000002,9.254999999999999,대전-산내-119 안전센터
5,8.5575,9.283333333333333,대전-문화-119 안전센터
6,8.5387,9.846666666666666,대전-가양-119 안전센터
7,8.6458,9.856666666666666,대전-삼성-119 안전센터
8,7.1697,10.071666666666665,대전-송촌-119 안전센터
9,10.2209,11.251666666666667,대전-산성-119 안전센터
10,10.426200000000001,11.253333333333334,대전-태평-119 안전센터
11,8.8435,12.186666666666667,대전-법동-119 안전센터
12,8.8828,12.215,대덕소방서
13,12.3464,13.145000000000001,서부소방서
14,12.3525,13.225,대전-복수-119 안전센터
15,11.7452,13.75,대전-탄방-119 안전센터
16,12.6956,14.0,옥천소방서-옥천_중앙-119 안전센터
17,12.4512,14.208333333333334,대전-대화-119 안전센터
18,14.6361,15.086666666666668,대전-가수원-119 안전센터
19,13.4832,15.278333333333334,대전-갈마-119 안전센터
20,13.4843,15.281666666666666,둔산소방서
21,13.6475,15.995000000000001,대전-둔산-119 안전센터
22,14.633799999999999,16.393333333333334,대전-월평-119 안전센터
23,13.54,18.115000000000002,대전-전민-119 안전센터
24,16.4486,18.62,유성소방서
25,16.4557,18.628333333333334,대전-도룡-119 안전센터
26,21.253,18.67,대전-덕암-119 안전센터
27,17.944200000000002,19.581666666666667,대전-구암-119 안전센터
28,16.8794,19.68166666666667,대전-궁동-119 안전센터
29,19.0838,22.88,대전-문평-119 안전센터
