,0,1,2,3,4,5
0,0.0,4.8,5.22,5.72,7.21,45.68
1,5.08,0.0,1.79,3.22,3.79,43.63
2,5.57,1.83,0.0,2.08,2.3,41.85
3,6.05,3.26,2.08,0.0,3.54,40.61
4,7.55,3.78,2.29,3.74,0.0,40.24
5,46.0,42.63,40.84,40.56,39.25,0.0
