,0,1,2,3,4
0,0.0,4.4,4.82,4.8,45.68
1,3.42,0.0,7.94,7.91,45.63
2,5.71,8.4,0.0,4.23,40.45
3,5.08,8.16,3.67,0.0,43.63
4,46.0,48.75,39.04,42.63,0.0
