Index,init_distance,duration,안전센터/소방서이름
0,2.894,3.9266666666666667,계룡소방서-계룡-119 안전센터
1,4.8836,5.38,대전-원내-119 안전센터
2,4.0585,5.553333333333333,계룡소방서
3,8.4466,8.506666666666666,대전-가수원-119 안전센터
4,9.7484,9.401666666666667,서부소방서
5,10.518600000000001,10.843333333333334,대전-복수-119 안전센터
6,12.5849,12.125,대전-태평-119 안전센터
7,11.488100000000001,12.213333333333333,대전-구암-119 안전센터
8,12.337,12.253333333333334,대전-산성-119 안전센터
9,13.717600000000001,13.215,대전-문화-119 안전센터
10,14.086200000000002,15.153333333333334,대전-갈마-119 안전센터
11,14.087299999999999,15.156666666666666,둔산소방서
12,15.7823,15.183333333333334,공주소방서-동학사-119 안전센터
13,15.5502,15.325,대전-원동-119 안전센터
14,15.86,15.603333333333333,대전-부사-119 안전센터
15,14.699399999999999,15.81,대전-노은-119 안전센터
16,15.7579,16.153333333333332,대전-삼성-119 안전센터
17,13.847299999999999,16.241666666666667,대전-궁동-119 안전센터
18,16.2004,16.35,대전-탄방-119 안전센터
19,15.042200000000001,16.37666666666667,대전-월평-119 안전센터
20,17.3447,17.141666666666666,동부소방서
21,15.6766,17.435,대전-둔산-119 안전센터
22,18.1743,18.133333333333333,대전-가양-119 안전센터
23,18.8822,18.883333333333333,논산소방서-논산_연산-119 안전센터
24,18.6668,19.898333333333333,대전-대화-119 안전센터
25,20.885,20.188333333333333,대전-산내-119 안전센터
26,18.8688,20.395,유성소방서
27,18.876,20.403333333333332,대전-도룡-119 안전센터
28,28.9756,30.456666666666667,금산소방서-복진-119 안전센터
29,37.4328,36.97,공주소방서-공주_계룡-119 안전센터
