Index,init_distance,안전센터/소방서이름
0,1.8077999808600616,대전-덕암-119 안전센터
1,3.9041414513786736,대전-문평-119 안전센터
2,5.161897599980117,대전-전민-119 안전센터
3,6.9279241311772894,대덕소방서
4,6.940528442597033,대전-법동-119 안전센터
5,7.787779093307647,대전-송촌-119 안전센터
6,8.005668275408865,대전-대화-119 안전센터
7,8.460499262374059,유성소방서
8,8.469008066821083,대전-도룡-119 안전센터
9,9.5673639103666,대전-가양-119 안전센터
10,10.260848268091413,동부소방서
11,10.399679887012029,동부소방서_충북-문의-119 안전센터
12,10.453030480591533,대전-둔산-119 안전센터
13,10.567294207897529,대전-삼성-119 안전센터
14,10.614498066029945,대전-탄방-119 안전센터
15,10.753084064380282,대전-월평-119 안전센터
16,10.91258675533278,서부소방서_충북-남이-119 안전센터
17,11.46273739881566,대전-용운-119 안전센터
18,11.587629685014713,대전-갈마-119 안전센터
19,11.58820415002866,둔산소방서
20,11.602662326886184,대전-궁동-119 안전센터
21,11.887713085372207,대전-부사-119 안전센터
22,12.395923006048006,조치원소방서-부강-119 안전센터
23,12.89917137330739,대전-태평-119 안전센터
24,13.030212475066728,대전-원동-119 안전센터
25,13.04746529813584,대전-문화-119 안전센터
26,13.50158117989835,대전-노은-119 안전센터
27,13.99046770171816,대전-구암-119 안전센터
28,14.616319630785986,보람119안전센터
29,14.679568935929993,대전-산성-119 안전센터
