Index,init_distance,안전센터/소방서이름
0,2.1342995271236207,대전-덕암-119 안전센터
1,4.193029662221667,대전-문평-119 안전센터
2,5.670081863661086,대전-전민-119 안전센터
3,7.322729315679751,대덕소방서
4,7.334844931740911,대전-법동-119 안전센터
5,8.119359170218592,대전-송촌-119 안전센터
6,8.452469243621959,대전-대화-119 안전센터
7,8.970815443438171,유성소방서
8,8.979310351202084,대전-도룡-119 안전센터
9,9.89969506026239,대전-가양-119 안전센터
10,9.94319901721922,동부소방서_충북-문의-119 안전센터
11,10.601615051269786,동부소방서
12,10.673020154588874,서부소방서_충북-남이-119 안전센터
13,10.930772579755278,대전-둔산-119 안전센터
14,10.955491001877412,대전-삼성-119 안전센터
15,11.070468139162475,대전-탄방-119 안전센터
16,11.257236326327765,대전-월평-119 안전센터
17,11.721358359822034,대전-용운-119 안전센터
18,12.078150452901886,대전-갈마-119 안전센터
19,12.078736735122753,둔산소방서
20,12.117048713156935,대전-궁동-119 안전센터
21,12.237521007729445,대전-부사-119 안전센터
22,12.363505313125678,조치원소방서-부강-119 안전센터
23,13.33609509955718,대전-태평-119 안전센터
24,13.386171225192095,대전-원동-119 안전센터
25,13.446629385173605,대전-문화-119 안전센터
26,14.01684382261757,대전-노은-119 안전센터
27,14.504652340238021,대전-구암-119 안전센터
28,14.909063223115885,보람119안전센터
29,15.101899551331641,대전-산성-119 안전센터
