,0,1,2,3,4,5,6
0,0.0,3.42,6.5,7.94,7.91,8.59,45.63
1,4.4,0.0,9.83,4.82,4.8,6.4,45.68
2,6.59,8.88,0.0,9.27,11.83,9.35,46.86
3,8.4,5.71,8.87,0.0,4.23,2.53,40.45
4,8.16,5.08,11.64,3.67,0.0,6.2,43.63
5,8.91,6.24,9.37,3.06,6.23,0.0,38.38
6,48.75,46.0,45.51,39.04,42.63,37.73,0.0
