Index,init_distance,duration,안전센터/소방서이름
0,10.465200000000001,46.05166666666666,계룡소방서-계룡-119 안전센터
1,12.447299999999998,47.708333333333336,공주소방서-동학사-119 안전센터
2,11.6296,47.79666666666667,계룡소방서
3,15.8781,50.97666666666667,대전-노은-119 안전센터
4,15.3254,51.04333333333333,대전-원내-119 안전센터
5,17.9638,52.983333333333334,대전-구암-119 안전센터
6,18.8885,54.169999999999995,대전-가수원-119 안전센터
7,18.8394,54.415,대전-궁동-119 안전센터
8,20.1902,55.065000000000005,서부소방서
9,20.392,55.666666666666664,대전-월평-119 안전센터
10,20.9605,56.50666666666667,대전-복수-119 안전센터
11,21.163700000000002,56.513333333333335,둔산소방서
12,21.1648,56.516666666666666,대전-갈마-119 안전센터
13,23.0267,57.788333333333334,대전-태평-119 안전센터
14,22.7788,57.916666666666664,대전-산성-119 안전센터
15,23.1582,58.375,대전-탄방-119 안전센터
16,22.699900000000003,58.873333333333335,대전-둔산-119 안전센터
17,24.1594,58.87833333333333,대전-문화-119 안전센터
18,24.8766,59.20333333333333,논산소방서-논산_연산-119 안전센터
19,23.717200000000002,59.41166666666666,유성소방서
20,23.7243,59.419999999999995,대전-도룡-119 안전센터
21,25.992,60.98833333333334,대전-원동-119 안전센터
22,26.3019,61.266666666666666,대전-부사-119 안전센터
23,25.5527,61.75833333333333,대전-대화-119 안전센터
24,26.1998,61.81666666666667,대전-삼성-119 안전센터
25,27.0514,62.55166666666666,대전-전민-119 안전센터
26,27.7865,62.805,동부소방서
27,26.7652,62.865,대덕소방서
28,26.8101,62.92166666666667,대전-법동-119 안전센터
29,34.0978,69.49499999999999,공주소방서-공주_계룡-119 안전센터
