Index,init_distance,안전센터/소방서이름
0,4.142109416688075,대전-산성-119 안전센터
1,4.210509686150804,대전-산내-119 안전센터
2,4.516156809531527,대전-원동-119 안전센터
3,4.794113070704794,대전-문화-119 안전센터
4,5.652788285396223,대전-복수-119 안전센터
5,5.672525251346776,대전-부사-119 안전센터
6,5.6875581105196815,서부소방서
7,5.850284150452552,대전-태평-119 안전센터
8,7.046635783543485,대전-삼성-119 안전센터
9,7.068736110438027,대전-용운-119 안전센터
10,7.08796900530946,대전-가수원-119 안전센터
11,7.322619398782771,동부소방서
12,8.043922776411529,대전-가양-119 안전센터
13,8.107011625501814,대전-탄방-119 안전센터
14,8.987351276330507,대전-둔산-119 안전센터
15,9.06811093904896,대전-갈마-119 안전센터
16,9.068641877777576,둔산소방서
17,9.298418940154916,대전-원내-119 안전센터
18,9.807958611331971,대전-송촌-119 안전센터
19,10.050460047981733,대전-대화-119 안전센터
20,10.150635758980508,금산소방서-추부-119 안전센터
21,10.433476674960934,대전-월평-119 안전센터
22,10.641692169843688,대전-법동-119 안전센터
23,10.65559651852716,대덕소방서
24,11.473285065840352,대전-구암-119 안전센터
25,11.618800242289845,대전-궁동-119 안전센터
26,11.9478363209471,대전-도룡-119 안전센터
27,11.953054883525086,유성소방서
28,13.238083520543107,계룡소방서-계룡-119 안전센터
29,13.675937714842235,대전-전민-119 안전센터
