,0,1,2,3,4
0,0.0,4.82,4.4,4.8,45.68
1,5.71,0.0,8.4,4.23,40.45
2,3.42,7.94,0.0,7.91,45.63
3,5.08,3.67,8.16,0.0,43.63
4,46.0,39.04,48.75,42.63,0.0
