,0,1,2,3,4,5
0,0.0,2.29,3.78,7.55,16.82,40.24
1,2.3,0.0,1.83,5.57,18.61,41.85
2,3.79,1.79,0.0,5.08,18.84,43.63
3,7.21,5.22,4.8,0.0,23.27,45.68
4,16.81,18.56,18.81,23.62,0.0,50.77
5,39.25,40.84,42.63,46.0,49.96,0.0
