Index,init_distance,안전센터/소방서이름
0,4.364915569517683,금산소방서-추부-119 안전센터
1,5.711528040293027,대전-산내-119 안전센터
2,10.566337230917906,대전-원동-119 안전센터
3,11.200344805475556,대전-용운-119 안전센터
4,11.444063495739362,대전-부사-119 안전센터
5,11.4590248656623,대전-산성-119 안전센터
6,11.585717872601561,대전-문화-119 안전센터
7,11.879103428159134,옥천소방서-옥천_중앙-119 안전센터
8,12.803019358399409,동부소방서
9,12.972775495397135,대전-태평-119 안전센터
10,13.034094082276384,대전-복수-119 안전센터
11,13.069987543573003,서부소방서
12,13.190731608709894,대전-삼성-119 안전센터
13,13.376528667258688,대전-가양-119 안전센터
14,14.135043087434827,금산소방서-복진-119 안전센터
15,14.38923203453552,대전-가수원-119 안전센터
16,14.663075400807028,금산소방서-금산_금산-119 안전센터
17,14.940113555320359,대전-탄방-119 안전센터
18,15.062808776356306,대전-송촌-119 안전센터
19,15.938726020271918,대전-둔산-119 안전센터
20,16.0302447958139,대전-원내-119 안전센터
21,16.25917578276939,대전-갈마-119 안전센터
22,16.259825337653805,둔산소방서
23,16.302780280674742,대전-대화-119 안전센터
24,16.323856857515562,대전-법동-119 안전센터
25,16.339787122097214,대덕소방서
26,17.56779681668879,대전-월평-119 안전센터
27,18.756679634721927,대전-도룡-119 안전센터
28,18.760492964316224,유성소방서
29,18.85784375596201,대전-구암-119 안전센터
