Index,distance,duration
0,6.8822,37.419999999999995
1,9.7087,40.544999999999995
2,11.510200000000001,42.541666666666664
3,11.4971,42.97
4,11.4215,42.98833333333334
5,12.210700000000001,43.623333333333335
6,14.4469,46.28666666666666
7,34.7221,63.105000000000004
