Index,init_distance,안전센터/소방서이름
0,0.9271916309988126,대전-삼성-119 안전센터
1,1.8581992870516353,대전-탄방-119 안전센터
2,2.037676626683056,동부소방서
3,2.2014371721775845,대전-가양-119 안전센터
4,2.2474761557048994,대전-대화-119 안전센터
5,2.704943128847269,대전-부사-119 안전센터
6,2.7897734746690794,대전-둔산-119 안전센터
7,2.950367389099381,대전-송촌-119 안전센터
8,3.0393162917994596,대전-법동-119 안전센터
9,3.049861064379174,대덕소방서
10,3.1236279766888426,대전-문화-119 안전센터
11,3.149961623051777,대전-태평-119 안전센터
12,3.5561476294872416,대전-원동-119 안전센터
13,4.01976202598281,대전-갈마-119 안전센터
14,4.020801162038568,둔산소방서
15,4.4686802047685825,대전-용운-119 안전센터
16,4.626380071526192,대전-월평-119 안전센터
17,4.768424853138848,대전-산성-119 안전센터
18,4.842862829114479,대전-도룡-119 안전센터
19,4.844713085878521,유성소방서
20,5.706382542870294,서부소방서
21,5.743360235295841,대전-복수-119 안전센터
22,5.86912905357415,대전-전민-119 안전센터
23,6.30410759526286,대전-궁동-119 안전센터
24,7.076205575398651,대전-가수원-119 안전센터
25,7.772051031953035,대전-구암-119 안전센터
26,8.596830992015912,대전-산내-119 안전센터
27,9.146964777692876,대전-노은-119 안전센터
28,10.268431740460105,대전-덕암-119 안전센터
29,10.651502136643241,대전-원내-119 안전센터
