Index,init_distance,안전센터/소방서이름
0,1.7564830630316668,대덕소방서
1,1.7704131119974778,대전-법동-119 안전센터
2,2.4960209401945734,대전-전민-119 안전센터
3,2.941666849331981,대전-대화-119 안전센터
4,2.951858351068693,대전-송촌-119 안전센터
5,4.62829024433042,대전-가양-119 안전센터
6,4.699120779020684,유성소방서
7,4.70546185278747,대전-도룡-119 안전센터
8,5.256488628561734,동부소방서
9,5.390383143938949,대전-삼성-119 안전센터
10,5.574219273005238,대전-탄방-119 안전센터
11,5.637687606270114,대전-둔산-119 안전센터
12,5.667059635836649,대전-덕암-119 안전센터
13,6.486394722295979,대전-월평-119 안전센터
14,6.818357684299712,대전-부사-119 안전센터
15,6.912701242425082,대전-문평-119 안전센터
16,6.941433284074142,대전-갈마-119 안전센터
17,6.941666725725313,대전-용운-119 안전센터
18,6.9422109877975,둔산소방서
19,7.750199753491947,대전-태평-119 안전센터
20,7.800512775736819,대전-궁동-119 안전센터
21,7.854687226652787,대전-문화-119 안전센터
22,7.929172719670024,대전-원동-119 안전센터
23,9.495641464849236,대전-산성-119 안전센터
24,10.045835114987142,대전-구암-119 안전센터
25,10.15308200801618,서부소방서
26,10.197161507547587,대전-복수-119 안전센터
27,10.333027368519796,대전-노은-119 안전센터
28,11.214934997620583,대전-가수원-119 안전센터
29,12.289233934275522,대전-산내-119 안전센터
