Index,init_distance,안전센터/소방서이름
0,3.1547694643938895,대전-원내-119 안전센터
1,3.215598351701898,계룡소방서
2,3.52855714335535,계룡소방서-계룡-119 안전센터
3,6.440946689416244,대전-가수원-119 안전센터
4,7.454497717265898,대전-구암-119 안전센터
5,8.152785769910983,대전-복수-119 안전센터
6,8.162986379760842,서부소방서
7,8.322021837380287,공주소방서-동학사-119 안전센터
8,8.959673577295685,대전-노은-119 안전센터
9,9.792767957267904,대전-궁동-119 안전센터
10,9.941322701267422,둔산소방서
11,9.942127784426361,대전-갈마-119 안전센터
12,10.111287824832294,대전-산성-119 안전센터
13,10.525411133929948,대전-태평-119 안전센터
14,10.550976295175623,대전-월평-119 안전센터
15,11.287041008433265,대전-둔산-119 안전센터
16,11.658907374918634,대전-탄방-119 안전센터
17,11.805176311117233,대전-문화-119 안전센터
18,12.716859678564798,논산소방서-논산_연산-119 안전센터
19,12.824112154297397,대전-도룡-119 안전센터
20,12.832676225382702,유성소방서
21,13.309516676921703,대전-원동-119 안전센터
22,13.456527319060273,대전-삼성-119 안전센터
23,13.900506912426637,대전-부사-119 안전센터
24,14.057714342946028,대전-대화-119 안전센터
25,14.807533511365381,동부소방서
26,14.849323194130605,공주소방서-공주_계룡-119 안전센터
27,15.313120372905752,대전-가양-119 안전센터
28,15.738729111571407,대전-법동-119 안전센터
29,15.740780144838993,대덕소방서
