Index,init_distance,안전센터/소방서이름
0,3.348803843512605,대전-원내-119 안전센터
1,4.975389379747797,계룡소방서
2,5.353945385213824,계룡소방서-계룡-119 안전센터
3,5.786266689028798,대전-구암-119 안전센터
4,5.794105282882776,대전-가수원-119 안전센터
5,6.819598440655327,공주소방서-동학사-119 안전센터
6,7.153306252580388,대전-노은-119 안전센터
7,7.555145453121814,서부소방서
8,7.5563791818437585,대전-복수-119 안전센터
9,8.161902951113836,대전-궁동-119 안전센터
10,8.616322834545507,둔산소방서
11,8.617209461200714,대전-갈마-119 안전센터
12,9.067705327838567,대전-월평-119 안전센터
13,9.587304640736845,대전-산성-119 안전센터
14,9.680205193283737,대전-태평-119 안전센터
15,9.99789317053247,대전-둔산-119 안전센터
16,10.492318331813776,대전-탄방-119 안전센터
17,11.10470639397177,대전-문화-119 안전센터
18,11.270322557297275,대전-도룡-119 안전센터
19,11.278772400615072,유성소방서
20,12.489049788333816,대전-삼성-119 안전센터
21,12.679646681715907,대전-원동-119 안전센터
22,12.755924451677393,대전-대화-119 안전센터
23,13.138369440690525,대전-부사-119 안전센터
24,13.878958511935572,동부소방서
25,14.280366501510773,논산소방서-논산_연산-119 안전센터
26,14.325481821644948,대전-가양-119 안전센터
27,14.369145839210699,공주소방서-공주_계룡-119 안전센터
28,14.469560572403658,대전-법동-119 안전센터
29,14.470209705133554,대덕소방서
