Index,init_distance,duration,안전센터/소방서이름
0,7.1275,10.476666666666667,대덕소방서
1,7.1724,10.533333333333333,대전-법동-119 안전센터
2,8.3209,11.696666666666665,대전-덕암-119 안전센터
3,8.639899999999999,12.218333333333334,대전-대화-119 안전센터
4,8.9137,12.551666666666668,대전-송촌-119 안전센터
5,10.398200000000001,14.065,대전-가양-119 안전센터
6,10.9164,14.633333333333333,동부소방서
7,10.578,14.796666666666665,대전-문평-119 안전센터
8,11.266399999999999,14.996666666666666,대전-삼성-119 안전센터
9,10.652,15.638333333333332,대전-전민-119 안전센터
10,11.9671,16.291666666666668,대전-탄방-119 안전센터
11,13.007200000000001,17.061666666666667,대전-부사-119 안전센터
12,12.8713,17.538333333333334,대전-월평-119 안전센터
13,12.407200000000001,17.763333333333332,대전-둔산-119 안전센터
14,12.9762,17.883333333333333,유성소방서
15,12.9833,17.891666666666666,대전-도룡-119 안전센터
16,14.2832,18.363333333333333,대전-태평-119 안전센터
17,14.01,18.628333333333334,대전-용운-119 안전센터
18,14.8004,18.83,대전-문화-119 안전센터
19,14.7421,18.983333333333334,대전-원동-119 안전센터
20,14.049700000000001,19.28666666666667,대전-갈마-119 안전센터
21,14.050799999999999,19.290000000000003,둔산소방서
22,14.5144,19.721666666666668,대전-궁동-119 안전센터
23,16.5137,20.935,대전-산성-119 안전센터
24,17.177,21.803333333333335,서부소방서
25,17.1832,21.883333333333333,대전-복수-119 안전센터
26,17.157,22.153333333333332,대전-구암-119 안전센터
27,17.33,22.51833333333333,대전-노은-119 안전센터
28,19.4668,23.745,대전-가수원-119 안전센터
29,22.3729,26.136666666666667,동부소방서_충북-문의-119 안전센터
