,0,1,2,3,4,5,6,7
0,0.0,13.29,10.66,14.68,21.21,20.17,18.23,24.64
1,13.41,0.0,12.59,9.3,18.64,7.12,14.95,39.42
2,10.67,12.49,0.0,5.48,25.31,12.03,7.74,34.34
3,14.71,9.22,5.49,0.0,20.86,7.35,6.23,38.38
4,20.98,18.95,25.75,20.6,0.0,14.02,26.42,30.84
5,19.97,7.35,11.85,6.58,15.84,0.0,12.4,42.22
6,18.19,14.9,7.69,6.2,26.19,12.73,0.0,43.63
7,25.0,38.3,33.71,37.73,30.59,40.96,42.63,0.0
