Index,init_distance,안전센터/소방서이름
0,1.0832033469997544,대전-덕암-119 안전센터
1,1.97318792678288,대전-문평-119 안전센터
2,5.8138719225305335,대전-전민-119 안전센터
3,8.491733935578832,대덕소방서
4,8.50634104585334,대전-법동-119 안전센터
5,8.863522000463599,유성소방서
6,8.872111888942426,대전-도룡-119 안전센터
7,9.104925117204019,서부소방서_충북-남이-119 안전센터
8,9.22028457655859,대전-대화-119 안전센터
9,9.593979599206772,대전-송촌-119 안전센터
10,9.846663038064055,동부소방서_충북-문의-119 안전센터
11,10.088207482340433,조치원소방서-부강-119 안전센터
12,11.23581800976944,대전-월평-119 안전센터
13,11.323836141119509,대전-둔산-119 안전센터
14,11.340292588902484,대전-가양-119 안전센터
15,11.69014194946692,대전-탄방-119 안전센터
16,11.767981362769886,대전-궁동-119 안전센터
17,11.991900442390367,동부소방서
18,12.082261054329425,대전-삼성-119 안전센터
19,12.27808533649491,대전-갈마-119 안전센터
20,12.278485347664411,둔산소방서
21,12.534742791164058,보람119안전센터
22,13.230528307093367,대전-노은-119 안전센터
23,13.449752166453964,대전-용운-119 안전센터
24,13.562484023656177,대전-부사-119 안전센터
25,14.085931671397184,대전-태평-119 안전센터
26,14.123969139144972,대전-구암-119 안전센터
27,14.471185796831177,대전-문화-119 안전센터
28,14.667061214296323,대전-원동-119 안전센터
29,15.153465962325093,세종소방서-어진-119 안전센터
