,0,1,2,3,4,5
0,0.0,7.26,6.59,9.35,11.83,46.86
1,6.84,0.0,10.08,6.58,12.4,42.22
2,6.5,10.01,0.0,8.59,7.91,45.63
3,9.37,7.35,8.91,0.0,6.23,38.38
4,11.64,12.73,8.16,6.2,0.0,43.63
5,45.51,40.96,48.75,37.73,42.63,0.0
