Index,init_distance,안전센터/소방서이름
0,5.387298182661151,대전-노은-119 안전센터
1,6.4524082919543995,대전-궁동-119 안전센터
2,6.73992809615151,유성소방서
3,6.740609390973646,대전-도룡-119 안전센터
4,7.2591260379326705,보람119안전센터
5,7.583080614310742,대전-월평-119 안전센터
6,7.617613146546171,대전-구암-119 안전센터
7,7.900064337001004,대전-전민-119 안전센터
8,8.236642728451947,대전-문평-119 안전센터
9,8.401121143944692,공주소방서-동학사-119 안전센터
10,8.928295792529948,둔산소방서
11,8.928842147825934,대전-갈마-119 안전센터
12,8.933584180805166,세종소방서-한솔-119 안전센터
13,9.243626948047082,대전-둔산-119 안전센터
14,9.760722003690566,대전-덕암-119 안전센터
15,9.824355338897082,대전-대화-119 안전센터
16,10.287834216823507,대전-탄방-119 안전센터
17,10.617948875192734,세종소방서-어진-119 안전센터
18,10.89828410390748,대덕소방서
19,10.91137847668884,대전-법동-119 안전센터
20,12.190384695334942,대전-태평-119 안전센터
21,12.347510589372051,대전-가수원-119 안전센터
22,12.399645392692745,아름119안전센터
23,12.401228984646137,대전-송촌-119 안전센터
24,12.462215505117765,대전-삼성-119 안전센터
25,12.801221254559556,서부소방서
26,12.85055920240634,대전-복수-119 안전센터
27,13.202509678882306,조치원소방서-부강-119 안전센터
28,13.245317000280341,대전-가양-119 안전센터
29,13.444993852382408,동부소방서
