,0,1,2,3,4,5,6
0,0.0,20.98,18.95,14.02,5.69,26.42,30.84
1,21.21,0.0,13.29,20.17,28.22,18.23,24.64
2,18.64,13.41,0.0,7.12,23.14,14.95,39.42
3,15.84,19.97,7.35,0.0,20.34,12.4,42.22
4,5.65,25.2,23.17,18.24,0.0,30.65,26.87
5,26.19,18.19,14.9,12.73,30.68,0.0,43.63
6,30.59,25.0,38.3,40.96,26.04,42.63,0.0
