,0,1,2,3,4,5
0,0.0,7.26,6.59,8.88,11.83,46.86
1,6.84,0.0,10.08,11.11,12.4,42.22
2,6.5,10.01,0.0,3.42,7.91,45.63
3,9.83,12.51,4.4,0.0,4.8,45.68
4,11.64,12.73,8.16,5.08,0.0,43.63
5,45.51,40.96,48.75,46.0,42.63,0.0
