,0,1,2,3,4,5
0,0.0,29.61,29.84,34.65,37.34,71.07
1,29.79,0.0,1.83,5.57,8.26,41.85
2,30.02,1.79,0.0,5.08,8.16,43.63
3,34.45,5.22,4.8,0.0,4.4,45.68
4,37.56,8.34,7.91,3.42,0.0,45.63
5,70.18,40.84,42.63,46.0,48.75,0.0
