Index,init_distance,안전센터/소방서이름
0,1.3842380613453356,대전-둔산-119 안전센터
1,1.4220496709823154,대전-대화-119 안전센터
2,1.6115533510545,대전-탄방-119 안전센터
3,2.516507474173537,대전-도룡-119 안전센터
4,2.519002087962658,유성소방서
5,2.6661730401999724,대전-월평-119 안전센터
6,2.723410766297829,대전-갈마-119 안전센터
7,2.72426902703838,둔산소방서
8,3.1533771837525224,대덕소방서
9,3.154419048636015,대전-법동-119 안전센터
10,3.250755895020642,대전-삼성-119 안전센터
11,4.048692894881825,대전-태평-119 안전센터
12,4.06976363756241,대전-송촌-119 안전센터
13,4.225050262474032,대전-가양-119 안전센터
14,4.285663163583365,동부소방서
15,4.3016647558364784,대전-궁동-119 안전센터
16,4.311382922322846,대전-전민-119 안전센터
17,4.846840516437402,대전-문화-119 안전센터
18,5.010251696586239,대전-부사-119 안전센터
19,5.7241857662794935,대전-원동-119 안전센터
20,5.9539308457397,대전-산성-119 안전센터
21,6.1236900585614835,서부소방서
22,6.171955224922736,대전-복수-119 안전센터
23,6.185993514298657,대전-구암-119 안전센터
24,6.72717008705014,대전-용운-119 안전센터
25,7.009387442153661,대전-가수원-119 안전센터
26,7.1381530505226225,대전-노은-119 안전센터
27,9.051194905502669,대전-덕암-119 안전센터
28,9.555797582686578,대전-문평-119 안전센터
29,10.391770728161193,대전-원내-119 안전센터
