Index,init_distance,안전센터/소방서이름
0,2.266725996210698,대전-용운-119 안전센터
1,3.3469812344635863,대전-산내-119 안전센터
2,3.6921815475071456,대전-원동-119 안전센터
3,3.7118914962360154,대전-부사-119 안전센터
4,4.368875988313981,동부소방서
5,4.746180259782348,대전-가양-119 안전센터
6,5.316492610742037,대전-문화-119 안전센터
7,5.3330943799142405,대전-삼성-119 안전센터
8,6.251228195548162,대전-송촌-119 안전센터
9,6.727987488450476,대전-산성-119 안전센터
10,6.933145397309244,대전-태평-119 안전센터
11,7.6536961287515135,대전-법동-119 안전센터
12,7.669873988796344,대덕소방서
13,7.729875190082275,대전-탄방-119 안전센터
14,8.084162288427319,대전-대화-119 안전센터
15,8.746625911704585,대전-복수-119 안전센터
16,8.746737254472203,서부소방서
17,8.799787604446138,대전-둔산-119 안전센터
18,9.36301142773241,옥천소방서-옥천_중앙-119 안전센터
19,9.709697675137305,대전-갈마-119 안전센터
20,9.710653817708819,둔산소방서
21,10.50865996465017,대전-가수원-119 안전센터
22,10.664869979551794,대전-월평-119 안전센터
23,11.03324071189394,대전-도룡-119 안전센터
24,11.034434778878524,유성소방서
25,11.27597758065435,대전-전민-119 안전센터
26,12.288830904510847,대전-궁동-119 안전센터
27,13.118050885167793,금산소방서-추부-119 안전센터
28,13.254298959382657,대전-구암-119 안전센터
29,13.716407170550099,대전-원내-119 안전센터
