Index,init_distance,duration,안전센터/소방서이름
0,1.2049,1.4833333333333334,대전-태평-119 안전센터
1,3.4306,3.9066666666666667,대전-문화-119 안전센터
2,2.9737,3.9633333333333334,서부소방서
3,2.9798,4.043333333333333,대전-복수-119 안전센터
4,3.4354,4.055000000000001,대전-산성-119 안전센터
5,3.1786999999999996,4.08,둔산소방서
6,3.1798,4.083333333333333,대전-갈마-119 안전센터
7,4.0834,4.545,대전-탄방-119 안전센터
8,4.1261,4.973333333333333,대전-삼성-119 안전센터
9,4.8981,5.855,대전-원동-119 안전센터
10,5.2634,5.905,대전-가수원-119 안전센터
11,4.8006,5.9783333333333335,대전-월평-119 안전센터
12,5.1917,6.255,대전-부사-119 안전센터
13,4.8573,6.515,대전-둔산-119 안전센터
14,5.7062,6.698333333333333,동부소방서
15,6.5359,7.6899999999999995,대전-가양-119 안전센터
16,6.5498,8.093333333333334,대전-대화-119 안전센터
17,7.347300000000001,9.146666666666667,대전-구암-119 안전센터
18,8.0108,9.345,대전-법동-119 안전센터
19,8.0502,9.373333333333333,대덕소방서
20,8.5496,9.413333333333332,대전-원내-119 안전센터
21,8.211799999999998,9.453333333333335,대전-송촌-119 안전센터
22,7.9849,9.491666666666667,유성소방서
23,7.992,9.5,대전-도룡-119 안전센터
24,7.2577,9.568333333333333,대전-궁동-119 안전센터
25,8.533700000000001,9.961666666666668,대전-용운-119 안전센터
26,10.232899999999999,10.718333333333334,대전-산내-119 안전센터
27,9.3991,11.023333333333333,대전-노은-119 안전센터
28,10.0722,12.496666666666666,대전-전민-119 안전센터
29,15.4796,17.195,공주소방서-동학사-119 안전센터
