Index,init_distance,안전센터/소방서이름
0,3.2448207472135784,대전-가수원-119 안전센터
1,3.2738144176745347,대전-복수-119 안전센터
2,3.323654045730698,서부소방서
3,4.084355509012076,대전-원내-119 안전센터
4,4.169969993558171,대전-산성-119 안전센터
5,5.655154970536892,대전-태평-119 안전센터
6,6.111452969710603,대전-문화-119 안전센터
7,7.1991539167046605,대전-원동-119 안전센터
8,7.480789791648794,둔산소방서
9,7.480876346049942,대전-갈마-119 안전센터
10,7.889742109316835,대전-탄방-119 안전센터
11,8.117724105377562,대전-구암-119 안전센터
12,8.131468754108678,대전-부사-119 안전센터
13,8.163096022779042,계룡소방서-계룡-119 안전센터
14,8.223296760565386,대전-둔산-119 안전센터
15,8.476784287905051,대전-삼성-119 안전센터
16,8.796114455192393,대전-월평-119 안전센터
17,8.8519946025719,계룡소방서
18,9.27493797053878,대전-궁동-119 안전센터
19,9.42180805724697,대전-산내-119 안전센터
20,9.512939789274583,동부소방서
21,10.186337979530371,대전-가양-119 안전센터
22,10.49563501483845,대전-대화-119 안전센터
23,10.519266344326166,대전-용운-119 안전센터
24,10.551311942526954,대전-노은-119 안전센터
25,10.988629974482006,대전-도룡-119 안전센터
26,10.996343471908562,유성소방서
27,11.61654167316226,대전-송촌-119 안전센터
28,11.786088770889219,대전-법동-119 안전센터
29,11.794828660318668,대덕소방서
