Index,init_distance,안전센터/소방서이름
0,0.8761765477481573,대전-전민-119 안전센터
1,2.7669424184775555,대덕소방서
2,2.7828120511042265,대전-법동-119 안전센터
3,2.7956364875815587,대전-대화-119 안전센터
4,3.1132616190511535,유성소방서
5,3.1209122651578984,대전-도룡-119 안전센터
6,4.290114697540736,대전-송촌-119 안전센터
7,4.898939419283801,대전-둔산-119 안전센터
8,5.195771216245646,대전-탄방-119 안전센터
9,5.240021099507939,대전-월평-119 안전센터
10,5.434237806285156,대전-덕암-119 안전센터
11,5.669821704484623,대전-가양-119 안전센터
12,5.858269733575973,대전-삼성-119 안전센터
13,6.007641299213649,대전-갈마-119 안전센터
14,6.008221661926234,둔산소방서
15,6.121724326686222,대전-문평-119 안전센터
16,6.160365514975316,동부소방서
17,6.3181190411627215,대전-궁동-119 안전센터
18,7.524654926950889,대전-부사-119 안전센터
19,7.595375228972376,대전-태평-119 안전센터
20,8.089578197527953,대전-문화-119 안전센터
21,8.209828620732894,대전-용운-119 안전센터
22,8.526859264658269,대전-원동-119 안전센터
23,8.659821668029087,대전-구암-119 안전센터
24,8.667716400877284,대전-노은-119 안전센터
25,9.46844101102139,대전-산성-119 안전센터
26,9.743529599880539,서부소방서
27,9.792012199496705,대전-복수-119 안전센터
28,10.547125868167504,대전-가수원-119 안전센터
29,13.293432242653935,대전-산내-119 안전센터
