Index,init_distance,안전센터/소방서이름
0,3.6579800965390477,대전-산성-119 안전센터
1,4.5599651579735125,대전-복수-119 안전센터
2,4.604548479612123,서부소방서
3,5.00676828309429,대전-문화-119 안전센터
4,5.316480329782305,대전-원동-119 안전센터
5,5.562563881470022,대전-태평-119 안전센터
6,5.70959044937074,대전-가수원-119 안전센터
7,6.05637484924466,대전-산내-119 안전센터
8,6.458989084930592,대전-부사-119 안전센터
9,7.4925961192352855,대전-삼성-119 안전센터
10,7.546015391232959,대전-원내-119 안전센터
11,7.983941384336609,대전-탄방-119 안전센터
12,8.082426499058126,동부소방서
13,8.318798902360257,대전-용운-119 안전센터
14,8.506669152395588,대전-갈마-119 안전센터
15,8.507011467754175,둔산소방서
16,8.70984435211573,대전-둔산-119 안전센터
17,8.812315108362633,대전-가양-119 안전센터
18,9.905735446969553,대전-월평-119 안전센터
19,10.248826464285418,대전-대화-119 안전센터
20,10.39446195288011,대전-구암-119 안전센터
21,10.50259155968685,대전-송촌-119 안전센터
22,10.881701316716768,금산소방서-추부-119 안전센터
23,10.882798613505377,대전-궁동-119 안전센터
24,11.112315566589386,대전-법동-119 안전센터
25,11.124677974516672,대덕소방서
26,11.392136607322659,계룡소방서-계룡-119 안전센터
27,11.69742853069015,대전-도룡-119 안전센터
28,11.703645458616588,유성소방서
29,12.174187163709481,계룡소방서
