,0,1,2,3,4,5
0,0.0,6.59,7.26,9.35,11.83,46.86
1,6.5,0.0,10.01,8.59,7.91,45.63
2,6.84,10.08,0.0,6.58,12.4,42.22
3,9.37,8.91,7.35,0.0,6.23,38.38
4,11.64,8.16,12.73,6.2,0.0,43.63
5,45.51,48.75,40.96,37.73,42.63,0.0
