Index,init_distance,duration,안전센터/소방서이름
0,3.4423000000000004,5.8933333333333335,대전-덕암-119 안전센터
1,5.5026,7.928333333333333,대덕소방서
2,5.5475,7.985,대전-법동-119 안전센터
3,5.3096000000000005,8.331666666666667,대전-문평-119 안전센터
4,7.0151,9.67,대전-대화-119 안전센터
5,7.2889,10.003333333333334,대전-송촌-119 안전센터
6,5.7332,10.245000000000001,대전-전민-119 안전센터
7,8.773399999999999,11.516666666666667,대전-가양-119 안전센터
8,9.2916,12.085,동부소방서
9,9.6415,12.448333333333332,대전-삼성-119 안전센터
10,10.3422,13.743333333333334,대전-탄방-119 안전센터
11,10.8521,14.076666666666666,대전-월평-119 안전센터
12,11.2564,14.511666666666667,유성소방서
13,11.3824,14.513333333333332,대전-부사-119 안전센터
14,11.2635,14.520000000000001,대전-도룡-119 안전센터
15,10.782399999999999,15.215,대전-둔산-119 안전센터
16,12.6584,15.815,대전-태평-119 안전센터
17,12.0305,15.825,대전-갈마-119 안전센터
18,12.0315,15.828333333333335,둔산소방서
19,12.385200000000001,16.08,대전-용운-119 안전센터
20,12.4951,16.26,대전-궁동-119 안전센터
21,13.1755,16.281666666666666,대전-문화-119 안전센터
22,13.117299999999998,16.435,대전-원동-119 안전센터
23,14.761299999999999,16.68,서부소방서_충북-남이-119 안전센터
24,14.8889,18.386666666666667,대전-산성-119 안전센터
25,15.1377,18.691666666666666,대전-구암-119 안전센터
26,15.3107,19.05666666666667,대전-노은-119 안전센터
27,15.552200000000001,19.255,서부소방서
28,15.5583,19.334999999999997,대전-복수-119 안전센터
29,17.494400000000002,20.333333333333332,동부소방서_충북-문의-119 안전센터
