,0,1,2,3,4,5
0,0.0,3.42,6.5,7.94,7.91,66.74
1,4.4,0.0,9.83,4.82,4.8,70.07
2,6.59,8.88,0.0,9.27,11.83,68.95
3,8.4,5.71,8.87,0.0,4.23,74.07
4,8.16,5.08,11.64,3.67,0.0,73.83
5,65.25,67.54,67.5,72.05,72.02,0.0
