,0,1,2,3,4,5
0,0.0,2.29,3.78,2.61,3.74,40.24
1,2.3,0.0,1.83,4.13,2.08,41.85
2,3.79,1.79,0.0,5.5,3.22,43.63
3,2.61,4.13,5.54,0.0,3.85,37.8
4,3.54,2.08,3.26,3.11,0.0,40.61
5,39.25,40.84,42.63,36.82,40.56,0.0
