Index,init_distance,duration,안전센터/소방서이름
0,4.2893,5.84,대덕소방서
1,4.3342,5.8966666666666665,대전-법동-119 안전센터
2,5.7539,7.17,대전-덕암-119 안전센터
3,5.8018,7.581666666666666,대전-대화-119 안전센터
4,6.0755,7.915,대전-송촌-119 안전센터
5,7.5601,9.428333333333335,대전-가양-119 안전센터
6,8.0783,9.996666666666666,동부소방서
7,8.011,10.270000000000001,대전-문평-119 안전센터
8,8.4282,10.360000000000001,대전-삼성-119 안전센터
9,7.813899999999999,11.001666666666667,대전-전민-119 안전센터
10,9.1289,11.655,대전-탄방-119 안전센터
11,10.1691,12.425,대전-부사-119 안전센터
12,10.0332,12.901666666666667,대전-월평-119 안전센터
13,9.569,13.126666666666667,대전-둔산-119 안전센터
14,10.138,13.246666666666666,유성소방서
15,10.145100000000001,13.254999999999999,대전-도룡-119 안전센터
16,11.445,13.726666666666667,대전-태평-119 안전센터
17,11.171899999999999,13.991666666666667,대전-용운-119 안전센터
18,11.962200000000001,14.193333333333333,대전-문화-119 안전센터
19,11.904,14.346666666666666,대전-원동-119 안전센터
20,11.2116,14.65,대전-갈마-119 안전센터
21,11.2126,14.653333333333334,둔산소방서
22,11.676200000000001,15.085,대전-궁동-119 안전센터
23,13.675600000000001,16.298333333333332,대전-산성-119 안전센터
24,14.338899999999999,17.166666666666668,서부소방서
25,14.345,17.246666666666666,대전-복수-119 안전센터
26,14.3188,17.516666666666666,대전-구암-119 안전센터
27,15.7853,17.666666666666668,대전-산내-119 안전센터
28,14.4918,17.881666666666668,대전-노은-119 안전센터
29,16.6286,19.108333333333334,대전-가수원-119 안전센터
