index,random_latitude,random_longitude,snapped_latitude,snapped_longitude,snap_distance_m,experiment_id,incident_size,amb_velocity,uav_velocity,total_samples,random_seed,is_use_time,uav_size,scenario_gen_time_sec,simulation_time_sec,api_call_count,status,failure_reason,평균 시나리오 생성 시간(초),평균 시뮬레이션 실행 시간(초),평균 API 호출 수,전체 좌표 수,실험 성공 수,성공률(%)
760,36.37871696,127.4216343,36.378718,127.42163,0.40089025,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.19,0.79,38,success,,,,,,,
761,36.28430278,127.2964443,36.283662,127.295898,86.45505678,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.25,0.67,36,success,,,,,,,
762,36.33131887,127.4728117,36.33219,127.474416,173.3100288,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.42,0.66,36,success,,,,,,,
763,36.34721175,127.3795925,36.347171,127.379506,8.977754476,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.13,0.69,37,success,,,,,,,
764,36.46567692,127.3822073,36.46503,127.382265,72.11849361,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.19,0.69,38,success,,,,,,,
765,36.34477638,127.4114294,36.344755,127.411328,9.389831696,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.14,0.78,37,success,,,,,,,
766,36.35938435,127.430392,36.359524,127.430385,15.54086296,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,40.48,0.7,39,success,,,,,,,
767,36.43351134,127.3863689,36.43362,127.386422,12.98232162,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.19,0.7,37,success,,,,,,,
768,36.45232599,127.4223097,36.452486,127.422286,17.91845723,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.16,0.69,38,success,,,,,,,
769,36.33930099,127.3913263,36.339139,127.391118,25.93558043,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.11,0.68,36,success,,,,,,,
770,36.2997736,127.3807075,36.299455,127.380661,35.67046699,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.1,0.7,35,success,,,,,,,
771,36.36762786,127.3922988,36.367477,127.392179,19.91348943,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.12,0.69,38,success,,,,,,,
772,36.3174081,127.3510397,36.317521,127.350722,31.10979608,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.14,0.68,37,success,,,,,,,
773,36.35937152,127.4212292,36.359233,127.421237,15.41885407,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.69,38,success,,,,,,,
774,36.34774265,127.3382985,36.347764,127.338292,2.44384039,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.16,0.71,36,success,,,,,,,
775,36.24946836,127.4110634,36.248308,127.410077,156.4339467,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.1,0.69,35,success,,,,,,,
776,36.3185877,127.3262039,36.317626,127.324891,158.9712445,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.11,0.7,36,success,,,,,,,
777,36.38501458,127.489154,36.386368,127.488335,167.4034026,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.89,0.69,38,success,,,,,,,
778,36.29511345,127.4904282,36.2941,127.488166,231.9519212,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.17,0.69,36,success,,,,,,,
779,36.38397451,127.3647849,36.384161,127.364832,21.16126501,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.68,38,success,,,,,,,
780,36.33490935,127.3805826,36.334862,127.38064,7.359788411,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.19,0.69,36,success,,,,,,,
781,36.29108531,127.2678858,36.290989,127.268652,69.49713297,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.16,0.69,36,success,,,,,,,
782,36.42013686,127.4937749,36.419225,127.491414,234.3173327,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,43.2,0.7,38,success,,,,,,,
783,36.39194352,127.4496521,36.390865,127.449238,125.5223306,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.71,38,success,,,,,,,
784,36.38947856,127.4420451,36.389002,127.44131,84.4860812,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.16,0.7,37,success,,,,,,,
785,36.32498584,127.3240867,36.324861,127.324221,18.3683421,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.19,0.68,36,success,,,,,,,
786,36.38269562,127.426308,36.382732,127.426483,16.17624714,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.69,38,success,,,,,,,
787,36.28272911,127.2989798,36.282446,127.297172,165.0678535,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.14,0.69,36,success,,,,,,,
788,36.32622829,127.4792732,36.326261,127.478955,28.73999178,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.17,0.69,36,success,,,,,,,
789,36.32430141,127.3960564,36.324329,127.396045,3.23190804,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.22,0.68,36,success,,,,,,,
790,36.40246843,127.5364821,36.403803,127.536314,149.1582762,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,42.09,0.7,39,success,,,,,,,
791,36.27677534,127.4356542,36.278244,127.43565,163.3076821,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.75,0.7,36,success,,,,,,,
792,36.31561195,127.3268577,36.314166,127.326569,162.8491648,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.14,0.69,37,success,,,,,,,
793,36.29329679,127.3415858,36.293906,127.342117,82.79519841,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.15,0.67,36,success,,,,,,,
794,36.31150371,127.3167106,36.311808,127.316913,38.38819738,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.12,0.68,36,success,,,,,,,
795,36.4172695,127.3401715,36.417426,127.340663,47.29999669,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.1,0.68,37,success,,,,,,,
796,36.2456692,127.4233551,36.244962,127.423945,94.77401507,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.4,0.68,36,success,,,,,,,
797,36.38962456,127.3051474,36.389196,127.305301,49.59777106,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.67,38,success,,,,,,,
798,36.38143279,127.4121358,36.381419,127.412274,12.46955211,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,42.59,0.68,38,success,,,,,,,
799,36.3422912,127.4038542,36.342254,127.404155,27.25697664,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.12,0.68,36,success,,,,,,,
800,36.37074974,127.2987905,36.370567,127.299474,64.48488961,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.1,0.68,37,success,,,,,,,
801,36.27050462,127.4112646,36.269013,127.412432,196.1224634,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.55,0.68,36,success,,,,,,,
802,36.38768183,127.3045374,36.387721,127.304516,4.757320166,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.68,38,success,,,,,,,
803,36.27325285,127.3982304,36.273286,127.397568,59.4929748,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.8,0.68,35,success,,,,,,,
804,36.34382851,127.3053763,36.343733,127.305309,12.21008494,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,43.84,0.68,36,success,,,,,,,
805,36.30797994,127.4580459,36.307888,127.458145,13.54303997,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.11,0.68,36,success,,,,,,,
806,36.37920799,127.3196804,36.379151,127.319678,6.340882754,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,40.57,0.93,38,success,,,,,,,
807,36.45889311,127.3679922,36.458722,127.370321,209.1383542,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.49,0.68,38,success,,,,,,,
808,36.32013294,127.4700597,36.319828,127.470435,47.75258771,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.11,0.69,36,success,,,,,,,
809,36.41084861,127.4742374,36.410838,127.474431,17.36606134,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,40.1,0.68,38,success,,,,,,,
810,36.40263169,127.3554716,36.402633,127.355743,24.28829136,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.69,38,success,,,,,,,
811,36.31555747,127.3914441,36.315375,127.391514,21.23423179,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.14,0.68,36,success,,,,,,,
812,36.35295226,127.4347668,36.353035,127.434774,9.22321931,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.11,0.68,38,success,,,,,,,
813,36.26844185,127.2891029,36.267999,127.290037,97.14679747,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,41.97,0.69,37,success,,,,,,,
814,36.36026823,127.4454925,36.360302,127.445357,12.69981554,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.93,0.68,38,success,,,,,,,
815,36.41371671,127.3870964,36.413686,127.387119,3.966891357,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.18,0.67,37,success,,,,,,,
816,36.30973329,127.3784161,36.309795,127.378431,6.989797551,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.83,0.69,35,success,,,,,,,
817,36.36808812,127.2949457,36.367932,127.294835,19.99069788,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.1,0.68,37,success,,,,,,,
818,36.39313324,127.3979611,36.393134,127.398191,20.57661727,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.68,38,success,,,,,,,
819,36.30385223,127.2661575,36.304108,127.267128,91.49671963,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,41.42,0.68,36,success,,,,,,,
820,36.29947335,127.3913513,36.300195,127.392435,125.9812778,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.11,0.68,35,success,,,,,,,
821,36.4150622,127.3236592,36.414589,127.323544,53.61744875,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.11,0.69,37,success,,,,,,,
822,36.46244177,127.3627006,36.462445,127.362656,4.004480468,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.13,0.67,37,success,,,,,,,
823,36.3972822,127.393181,36.397113,127.393245,19.6671753,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.15,0.67,38,success,,,,,,,
824,36.27889343,127.4625536,36.278792,127.463316,69.26488147,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.15,0.66,35,success,,,,,,,
825,36.37057862,127.4202483,36.370611,127.420537,26.09925982,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.13,0.67,38,success,,,,,,,
826,36.40295296,127.4920652,36.403061,127.491517,50.50827545,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.16,0.73,38,success,,,,,,,
827,36.27352639,127.4256497,36.274174,127.426133,84.03843302,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.11,0.66,36,success,,,,,,,
828,36.40041733,127.3174949,36.400546,127.317382,17.51540505,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,46.16,0.68,38,success,,,,,,,
829,36.30770033,127.4793009,36.307833,127.479882,54.11827674,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.17,0.69,36,success,,,,,,,
830,36.37722251,127.3486115,36.37532,127.347495,233.9769578,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.12,0.68,38,success,,,,,,,
831,36.26876828,127.4760289,36.26883,127.475806,21.12936678,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.05,0.67,35,success,,,,,,,
832,36.4815131,127.3625529,36.481071,127.36396,135.0698349,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.12,0.69,37,success,,,,,,,
833,36.29358168,127.4646784,36.294086,127.463216,142.558675,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.11,0.73,36,success,,,,,,,
834,36.30480777,127.3896596,36.304783,127.389659,2.754645223,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.13,0.68,36,success,,,,,,,
835,36.37262239,127.43983,36.372732,127.439624,22.1042885,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.15,0.69,37,success,,,,,,,
836,36.31166067,127.2640824,36.31165,127.264028,5.016443883,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.15,0.67,36,success,,,,,,,
837,36.28765798,127.2979143,36.28734,127.298227,45.11723311,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.12,0.68,36,success,,,,,,,
838,36.28889189,127.3351975,36.28966,127.334613,100.1948395,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.13,0.69,36,success,,,,,,,
839,36.36174345,127.3969952,36.361261,127.396601,64.21728928,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.79,38,success,,,,,,,
840,36.26173121,127.4141972,36.262681,127.413864,109.7558827,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.23,0.69,36,success,,,,,,,
841,36.38307967,127.423823,36.38328,127.425273,131.7030222,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,40.02,0.68,38,success,,,,,,,
842,36.41025592,127.4833915,36.4116,127.484692,189.421865,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.15,0.75,38,success,,,,,,,
843,36.23913316,127.4693436,36.239304,127.468969,38.59838442,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.14,0.68,36,success,,,,,,,
844,36.28019096,127.3884879,36.281869,127.39029,246.7955205,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.5,0.71,35,success,,,,,,,
845,36.404961,127.4111879,36.404957,127.411186,0.476461479,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,40.21,0.69,39,success,,,,,,,
846,36.3488949,127.327934,36.348642,127.327934,28.12121663,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.15,0.67,36,success,,,,,,,
847,36.34461147,127.4447374,36.344485,127.44483,16.32662487,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.16,0.68,37,success,,,,,,,
848,36.31710318,127.3320319,36.317077,127.332231,18.07020685,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.12,0.71,37,success,,,,,,,
849,36.40940254,127.38146,36.409039,127.381039,55.25891365,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.65,0.71,37,success,,,,,,,
850,36.34320996,127.4840794,36.343645,127.482961,111.2389377,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.12,0.7,37,success,,,,,,,
851,36.47910953,127.3631973,36.479037,127.363248,9.252088176,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.2,0.69,37,success,,,,,,,
852,36.27586751,127.4772244,36.27574,127.477013,23.66689176,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.11,0.71,36,success,,,,,,,
853,36.30594819,127.3149106,36.3055,127.315242,58.01408984,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.22,0.7,36,success,,,,,,,
854,36.34366669,127.4914673,36.343025,127.490886,88.32730202,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.15,0.69,37,success,,,,,,,
855,36.40842875,127.440884,36.407491,127.440267,117.9902864,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,40.52,0.69,38,success,,,,,,,
856,36.44874872,127.4522147,36.448748,127.452213,0.172762136,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.2,0.7,38,success,,,,,,,
857,36.28316165,127.308514,36.282953,127.30868,27.56410505,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.14,0.69,36,success,,,,,,,
858,36.26571869,127.2984946,36.26468,127.298474,115.5123266,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.11,0.69,36,success,,,,,,,
859,36.35760883,127.3291085,36.357326,127.329232,33.33734045,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,41.91,0.69,37,success,,,,,,,
860,36.31569858,127.3872531,36.31571,127.387249,1.321040383,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.14,0.69,36,success,,,,,,,
861,36.29463565,127.3563531,36.294727,127.35641,11.36818379,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.13,0.69,35,success,,,,,,,
862,36.40437915,127.3119471,36.404388,127.311913,3.203496844,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.11,0.7,37,success,,,,,,,
863,36.25151619,127.3115067,36.251196,127.311435,36.17912311,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.14,0.68,35,success,,,,,,,
864,36.39970167,127.4894403,36.399766,127.491393,174.9172228,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.16,0.7,38,success,,,,,,,
865,36.28000774,127.3971588,36.279975,127.397121,4.971729427,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.14,0.7,35,success,,,,,,,
866,36.30529522,127.3128677,36.305145,127.312808,17.53940254,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.12,0.69,36,success,,,,,,,
867,36.28108201,127.2692613,36.281078,127.269225,3.286904709,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.1,0.69,36,success,,,,,,,
868,36.39231872,127.3720364,36.391786,127.371717,65.77348752,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.71,38,success,,,,,,,
869,36.36133471,127.3675415,36.361123,127.367541,23.54135201,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.21,0.69,37,success,,,,,,,
870,36.20655732,127.4331468,36.206491,127.433238,11.01728703,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.21,0.69,37,success,,,,,,,
871,36.44515604,127.4283517,36.445134,127.428352,2.451041575,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.15,0.69,38,success,,,,,,,
872,36.27700469,127.4927476,36.276016,127.491144,180.9731778,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.12,0.74,36,success,,,,,,,
873,36.32310086,127.3240938,36.323508,127.323932,47.53702438,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.14,0.68,36,success,,,,,,,
874,36.33232841,127.353446,36.332263,127.353445,7.273749441,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.12,0.68,36,success,,,,,,,
875,36.33593986,127.2992761,36.336057,127.299464,21.28436876,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,40.37,0.69,36,success,,,,,,,
876,36.48053932,127.3851659,36.480579,127.385202,5.466340571,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.14,0.71,37,success,,,,,,,
877,36.38871793,127.2853283,36.388358,127.28521,41.40055522,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.12,0.7,37,success,,,,,,,
878,36.24228084,127.2821953,36.243097,127.283415,142.1298284,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.13,0.69,35,success,,,,,,,
879,36.34945809,127.3630775,36.349396,127.363612,48.3621152,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.13,0.69,36,success,,,,,,,
880,36.44566026,127.3812892,36.445162,127.380994,61.37573988,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.14,0.69,37,success,,,,,,,
881,36.4149256,127.3956809,36.414316,127.395049,88.27486219,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.1,0.7,37,success,,,,,,,
882,36.37238856,127.3565222,36.372389,127.356516,0.554963588,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.19,0.69,37,success,,,,,,,
883,36.39458455,127.4304707,36.394219,127.430511,40.80720718,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.16,0.7,37,success,,,,,,,
884,36.34448965,127.4079752,36.344777,127.407185,77.64903727,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.11,0.69,37,success,,,,,,,
885,36.32555495,127.4340658,36.325611,127.434218,14.99131605,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.01,0.71,35,success,,,,,,,
886,36.30311511,127.2756716,36.302396,127.273861,180.8885334,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.13,0.68,36,success,,,,,,,
887,36.44588372,127.3568443,36.445287,127.356309,81.82202354,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.17,0.69,37,success,,,,,,,
888,36.28083847,127.4669924,36.280797,127.466994,4.613587802,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.23,0.68,35,success,,,,,,,
889,36.37430201,127.4254879,36.374286,127.42538,9.825201789,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.15,0.71,38,success,,,,,,,
890,36.3323212,127.4849429,36.332273,127.484885,7.457350466,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,41.56,0.69,37,success,,,,,,,
891,36.40943229,127.4602054,36.409017,127.460439,50.6879222,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.13,0.7,38,success,,,,,,,
892,36.36628267,127.3848445,36.366659,127.38496,43.10428907,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.17,0.7,38,success,,,,,,,
893,36.35615868,127.3760129,36.356046,127.376013,12.52973891,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.15,0.7,37,success,,,,,,,
894,36.36187309,127.3810228,36.361628,127.380728,37.93932448,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.68,38,success,,,,,,,
895,36.20654453,127.3442864,36.205467,127.341884,246.6131789,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.17,0.69,35,success,,,,,,,
896,36.32150611,127.3291866,36.322011,127.32887,62.89816181,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.14,0.69,36,success,,,,,,,
897,36.48822194,127.3902626,36.489829,127.390145,179.0058445,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.17,0.68,38,success,,,,,,,
898,36.22208994,127.3456325,36.221825,127.346068,48.93192417,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,51.92,0.68,36,success,,,,,,,
899,36.40185682,127.3872908,36.401502,127.387612,48.81356765,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.13,0.68,38,success,,,,,,,
900,36.25942425,127.343753,36.258752,127.345578,179.8999851,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.12,0.69,35,success,,,,,,,
901,36.44960675,127.4043386,36.449916,127.404758,50.88941066,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.13,0.68,37,success,,,,,,,
902,36.29305368,127.2816653,36.292367,127.282455,104.1147435,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.07,0.68,36,success,,,,,,,
903,36.34592681,127.3273204,36.346549,127.327916,87.36330707,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.16,0.66,36,success,,,,,,,
904,36.41720608,127.5328892,36.416395,127.532458,98.09680771,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,40.18,0.69,39,success,,,,,,,
905,36.32543956,127.2697188,36.326143,127.269817,78.71196982,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.17,0.66,36,success,,,,,,,
906,36.44795943,127.4492029,36.448505,127.449218,60.67981108,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.15,0.66,38,success,,,,,,,
907,36.41051723,127.4392953,36.410553,127.439275,4.372014473,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.55,0.82,38,success,,,,,,,
908,36.3186527,127.3959235,36.318601,127.395705,20.40562639,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.51,0.68,36,success,,,,,,,
909,36.34747728,127.3463035,36.348423,127.346305,105.1595392,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.11,0.69,37,success,,,,,,,
910,36.41358254,127.3457479,36.413582,127.345973,20.14185522,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.7,38,success,,,,,,,
911,36.37458804,127.4759096,36.374408,127.475052,79.35077327,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.15,0.69,37,success,,,,,,,
912,36.44423478,127.4100732,36.444235,127.410073,0.030868298,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.2,0.67,37,success,,,,,,,
913,36.36590456,127.4096134,36.36602,127.410019,38.52319239,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.18,0.69,38,success,,,,,,,
914,36.4331031,127.4590724,36.433904,127.459085,89.06331799,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.18,0.67,38,success,,,,,,,
915,36.42892633,127.4401854,36.429028,127.441818,146.5022042,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.7,38,success,,,,,,,
916,36.29046434,127.2563832,36.291055,127.256724,72.43476628,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.15,0.67,36,success,,,,,,,
917,36.30337471,127.3319504,36.304207,127.332623,110.4406415,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.07,0.66,37,success,,,,,,,
918,36.32365937,127.3818358,36.32383,127.381925,20.58712029,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.13,0.7,36,success,,,,,,,
919,36.24472875,127.3546738,36.242927,127.353963,210.242049,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.14,0.68,35,success,,,,,,,
920,36.37203916,127.3718259,36.372067,127.371803,3.714001245,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.15,0.72,38,success,,,,,,,
921,36.27894975,127.3338968,36.278815,127.334481,54.46942221,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.1,0.68,35,success,,,,,,,
922,36.40724214,127.381385,36.407506,127.382123,72.26565064,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.01,0.69,37,success,,,,,,,
923,36.43616449,127.4495864,36.436216,127.449661,8.795524573,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.16,0.67,38,success,,,,,,,
924,36.33894756,127.3351527,36.338574,127.33568,62.89671221,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.13,0.69,36,success,,,,,,,
925,36.43480523,127.4804989,36.434594,127.481235,69.91733328,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.15,0.73,38,success,,,,,,,
926,36.29291683,127.2671748,36.291886,127.268831,187.543704,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.12,0.68,36,success,,,,,,,
927,36.43318195,127.396121,36.433126,127.396043,9.347868043,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.13,0.68,37,success,,,,,,,
928,36.39141473,127.3946194,36.39132,127.394622,10.53566814,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.24,0.67,38,success,,,,,,,
929,36.24984987,127.3050613,36.250008,127.302603,221.1437878,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.1,0.66,35,success,,,,,,,
