,0,1,2,3,4
0,0.0,4.4,4.8,9.83,70.07
1,3.42,0.0,7.91,6.5,66.74
2,5.08,8.16,0.0,11.64,73.83
3,8.88,6.59,11.83,0.0,68.95
4,67.54,65.25,72.02,67.5,0.0
