,0,1,2,3,4,5,6
0,0.0,13.29,14.68,10.66,20.17,18.23,24.64
1,13.41,0.0,9.3,12.59,7.12,14.95,39.42
2,14.71,9.22,0.0,5.49,7.35,6.23,38.38
3,10.67,12.49,5.48,0.0,12.03,7.74,34.34
4,19.97,7.35,6.58,11.85,0.0,12.4,42.22
5,18.19,14.9,6.2,7.69,12.73,0.0,43.63
6,25.0,38.3,37.73,33.71,40.96,42.63,0.0
