Index,init_distance,안전센터/소방서이름
0,2.2613057530770893,대전-덕암-119 안전센터
1,4.359913953790646,대전-문평-119 안전센터
2,5.243304304110592,대전-전민-119 안전센터
3,6.758804387523608,대덕소방서
4,6.770740839372126,대전-법동-119 안전센터
5,7.54363705396189,대전-송촌-119 안전센터
6,7.91689294253263,대전-대화-119 안전센터
7,8.54711534497764,유성소방서
8,8.555533256897936,대전-도룡-119 안전센터
9,9.323932665237011,대전-가양-119 안전센터
10,10.026241438714578,동부소방서
11,10.388262422613689,대전-삼성-119 안전센터
12,10.426940074525646,대전-둔산-119 안전센터
13,10.481256832260105,동부소방서_충북-문의-119 안전센터
14,10.541417722756748,대전-탄방-119 안전센터
15,10.807648011492248,대전-월평-119 안전센터
16,11.15252639727604,대전-용운-119 안전센터
17,11.23381385216809,서부소방서_충북-남이-119 안전센터
18,11.594766198158856,대전-갈마-119 안전센터
19,11.59537497163547,둔산소방서
20,11.66280018808518,대전-부사-119 안전센터
21,11.71574820046438,대전-궁동-119 안전센터
22,12.791026366922749,대전-태평-119 안전센터
23,12.812067579510488,대전-원동-119 안전센터
24,12.825164734968666,조치원소방서-부강-119 안전센터
25,12.882544015911616,대전-문화-119 안전센터
26,13.687993882025706,대전-노은-119 안전센터
27,14.100346097529242,대전-구암-119 안전센터
28,14.547713122786199,대전-산성-119 안전센터
29,15.066020501080528,보람119안전센터
