Index,distance,duration
0,2.9541999999999997,5.623333333333333
1,8.617,12.05
2,10.795,14.123333333333333
3,14.0839,17.736666666666668
4,14.902899999999999,19.875
5,16.4422,20.986666666666668
6,40.917300000000004,41.00833333333333
