Index,init_distance,안전센터/소방서이름
0,2.558258155321822,계룡소방서
1,3.2666972279107447,계룡소방서-계룡-119 안전센터
2,4.50216674311738,대전-원내-119 안전센터
3,7.794056884729514,대전-가수원-119 안전센터
4,8.195400026750626,공주소방서-동학사-119 안전센터
5,8.424517821596357,대전-구암-119 안전센터
6,9.512649997259121,대전-복수-119 안전센터
7,9.52226193021016,서부소방서
8,9.680771653052012,대전-노은-119 안전센터
9,10.800630170551488,대전-궁동-119 안전센터
10,11.148799967555956,둔산소방서
11,11.14964307566182,대전-갈마-119 안전센터
12,11.474478182652048,대전-산성-119 안전센터
13,11.641568546312891,논산소방서-논산_연산-119 안전센터
14,11.675233012168718,대전-월평-119 안전센터
15,11.865592715055078,대전-태평-119 안전센터
16,12.512612804558811,대전-둔산-119 안전센터
17,12.929696217341462,대전-탄방-119 안전센터
18,13.162085670630532,대전-문화-119 안전센터
19,13.824937927165765,공주소방서-공주_계룡-119 안전센터
20,13.900479140145984,대전-도룡-119 안전센터
21,13.90895797699235,유성소방서
22,14.671065626990554,대전-원동-119 안전센터
23,14.780297280387218,대전-삼성-119 안전센터
24,15.253774226304825,대전-부사-119 안전센터
25,15.28189957234986,대전-대화-119 안전센터
26,16.139723363261556,동부소방서
27,16.634722913686346,대전-가양-119 안전센터
28,16.978120961059073,대전-법동-119 안전센터
29,16.979612474886764,대덕소방서
