Index,init_distance,duration,안전센터/소방서이름
0,4.6152,6.8116666666666665,계룡소방서-계룡-119 안전센터
1,5.7797,8.556666666666667,계룡소방서
2,10.5298,11.125,공주소방서-동학사-119 안전센터
3,9.4755,11.803333333333335,대전-원내-119 안전센터
4,13.9605,14.393333333333334,대전-노은-119 안전센터
5,13.0385,14.93,대전-가수원-119 안전센터
6,14.3403,15.825,서부소방서
7,16.0463,16.4,대전-구암-119 안전센터
8,15.1105,17.266666666666666,대전-복수-119 안전센터
9,16.921799999999998,17.831666666666667,대전-궁동-119 안전센터
10,17.1768,18.548333333333336,대전-태평-119 안전센터
11,16.928900000000002,18.676666666666666,대전-산성-119 안전센터
12,18.4745,19.083333333333332,대전-월평-119 안전센터
13,18.3095,19.638333333333332,대전-문화-119 안전센터
14,19.2462,19.93,둔산소방서
15,19.2473,19.933333333333334,대전-갈마-119 안전센터
16,19.0267,19.96333333333333,논산소방서-논산_연산-119 안전센터
17,20.1421,21.748333333333335,대전-원동-119 안전센터
18,21.2407,21.791666666666668,대전-탄방-119 안전센터
19,20.451900000000002,22.026666666666664,대전-부사-119 안전센터
20,20.7823,22.290000000000003,대전-둔산-119 안전센터
21,20.3498,22.576666666666664,대전-삼성-119 안전센터
22,21.799599999999998,22.828333333333333,유성소방서
23,21.8068,22.836666666666666,대전-도룡-119 안전센터
24,21.9366,23.565,동부소방서
25,22.7662,24.55666666666667,대전-가양-119 안전센터
26,23.635099999999998,25.175,대전-대화-119 안전센터
27,24.8477,26.28166666666667,대덕소방서
28,24.892599999999998,26.33833333333333,대전-법동-119 안전센터
29,32.1803,32.91166666666667,공주소방서-공주_계룡-119 안전센터
