Index,init_distance,duration,안전센터/소방서이름
0,2.0501,10.691666666666666,대전-산내-119 안전센터
1,7.494,16.618333333333332,대전-원동-119 안전센터
2,8.0688,16.825,대전-부사-119 안전센터
3,9.1489,18.001666666666665,대전-문화-119 안전센터
4,8.253,18.236666666666668,대전-용운-119 안전센터
5,9.8075,18.723333333333336,동부소방서
6,10.0731,19.063333333333333,대전-삼성-119 안전센터
7,10.6372,19.715,대전-가양-119 안전센터
8,10.812299999999999,19.970000000000002,대전-산성-119 안전센터
9,11.0176,19.971666666666668,대전-태평-119 안전센터
10,13.9569,20.883333333333333,금산소방서-추부-119 안전센터
11,12.937899999999999,21.863333333333333,서부소방서
12,12.944,21.94333333333333,대전-복수-119 안전센터
13,12.999600000000001,22.208333333333332,대전-송촌-119 안전센터
14,13.2975,22.540000000000003,대전-법동-119 안전센터
15,12.588899999999999,22.545,대전-탄방-119 안전센터
16,13.336799999999998,22.56833333333333,대덕소방서
17,13.8785,23.415000000000003,대전-대화-119 안전센터
18,15.2276,23.805,대전-가수원-119 안전센터
19,14.0747,23.996666666666666,대전-갈마-119 안전센터
20,14.075700000000001,24.0,둔산소방서
21,14.2389,24.71333333333333,대전-둔산-119 안전센터
22,15.225299999999999,25.111666666666668,대전-월평-119 안전센터
23,18.513900000000003,27.313333333333333,대전-원내-119 안전센터
24,17.875799999999998,27.826666666666664,유성소방서
25,17.883,27.834999999999997,대전-도룡-119 안전센터
26,18.5356,28.3,대전-구암-119 안전센터
27,17.453200000000002,28.326666666666664,대전-전민-119 안전센터
28,17.682299999999998,28.701666666666664,대전-궁동-119 안전센터
29,15.8002,29.326666666666664,옥천소방서-옥천_중앙-119 안전센터
