Index,init_distance,안전센터/소방서이름
0,4.39411539704601,대전-원내-119 안전센터
1,5.633760272281215,대전-가수원-119 안전센터
2,6.112167136231021,대전-복수-119 안전센터
3,6.159583764089269,서부소방서
4,6.389193188126051,계룡소방서-계룡-119 안전센터
5,7.020198315477444,대전-산성-119 안전센터
6,7.3066343846787305,계룡소방서
7,8.549741595094227,대전-태평-119 안전센터
8,8.944407655128868,대전-문화-119 안전센터
9,9.901205953539236,대전-원동-119 안전센터
10,10.133231583441438,대전-구암-119 안전센터
11,10.172349398047496,둔산소방서
12,10.172561582466411,대전-갈마-119 안전센터
13,10.755805869242202,대전-탄방-119 안전센터
14,10.901741219978312,대전-부사-119 안전센터
15,11.027082713609568,대전-둔산-119 안전센터
16,11.228485009576879,대전-산내-119 안전센터
17,11.352933176267628,대전-삼성-119 안전센터
18,11.419277928763401,대전-월평-119 안전센터
19,11.668096044707543,대전-궁동-119 안전센터
20,12.344505656405879,동부소방서
21,12.481488004446541,대전-노은-119 안전센터
22,13.00794146545537,금산소방서-복진-119 안전센터
23,13.03146698760194,대전-가양-119 안전센터
24,13.151552516776098,금산소방서-추부-119 안전센터
25,13.173618882395159,대전-용운-119 안전센터
26,13.37387713070563,대전-대화-119 안전센터
27,13.690607315889812,대전-도룡-119 안전센터
28,13.698621220967416,유성소방서
29,14.269617989765935,공주소방서-동학사-119 안전센터
