,0,1,2,3,4
0,0.0,4.4,9.83,4.8,45.68
1,3.42,0.0,6.5,7.91,45.63
2,8.88,6.59,0.0,11.83,46.86
3,5.08,8.16,11.64,0.0,43.63
4,46.0,48.75,45.51,42.63,0.0
