,0,1,2,3,4,5,6,7
0,0.0,18.24,16.81,19.04,18.56,18.81,19.97,50.77
1,17.59,0.0,2.61,2.87,4.13,5.54,3.85,37.8
2,16.82,2.61,0.0,4.8,2.29,3.78,3.74,40.24
3,17.27,3.0,4.8,0.0,6.32,7.74,5.41,34.34
4,18.61,4.13,2.3,6.32,0.0,1.83,2.08,41.85
5,18.84,5.5,3.79,7.69,1.79,0.0,3.22,43.63
6,20.01,3.11,3.54,5.0,2.08,3.26,0.0,40.61
7,49.96,36.82,39.25,33.71,40.84,42.63,40.56,0.0
