Index,init_distance,안전센터/소방서이름
0,1.841979481982275,대전-용운-119 안전센터
1,3.217574807382441,대전-부사-119 안전센터
2,3.270899718917309,대전-원동-119 안전센터
3,3.6813210458489474,대전-산내-119 안전센터
4,3.860895705301213,동부소방서
5,4.2536061418234405,대전-가양-119 안전센터
6,4.8224073847411075,대전-삼성-119 안전센터
7,4.8905510765503895,대전-문화-119 안전센터
8,5.791672273206429,대전-송촌-119 안전센터
9,6.3764359510340665,대전-산성-119 안전센터
10,6.489983202096854,대전-태평-119 안전센터
11,7.1749123908051935,대전-법동-119 안전센터
12,7.191097129172389,대덕소방서
13,7.227201900177993,대전-탄방-119 안전센터
14,7.5767146457824515,대전-대화-119 안전센터
15,8.2956968464158,대전-둔산-119 안전센터
16,8.377021433133361,서부소방서
17,8.379086613094207,대전-복수-119 안전센터
18,9.219995020233338,대전-갈마-119 안전센터
19,9.220957581312899,둔산소방서
20,9.76976346339401,옥천소방서-옥천_중앙-119 안전센터
21,10.138612771664231,대전-가수원-119 안전센터
22,10.162043748108205,대전-월평-119 안전센터
23,10.520600566782932,대전-도룡-119 안전센터
24,10.521804417463754,유성소방서
25,10.79049266318686,대전-전민-119 안전센터
26,11.790186923203585,대전-궁동-119 안전센터
27,12.78393475096847,대전-구암-119 안전센터
28,13.39574101587659,대전-원내-119 안전센터
29,13.456696599073261,금산소방서-추부-119 안전센터
