,0,1,2,3,4,5
0,0.0,3.06,4.55,7.35,6.23,38.38
1,2.53,0.0,3.68,9.07,4.23,40.45
2,4.68,3.09,0.0,12.15,3.26,40.61
3,6.58,9.23,11.85,0.0,12.4,42.22
4,6.2,3.67,3.22,12.73,0.0,43.63
5,37.73,39.04,40.56,40.96,42.63,0.0
