Index,init_distance,안전센터/소방서이름
0,0.13819651084480497,대전-월평-119 안전센터
1,1.5057561260777315,둔산소방서
2,1.5059986961890734,대전-갈마-119 안전센터
3,1.7145781519564127,대전-궁동-119 안전센터
4,1.8760261898268504,대전-둔산-119 안전센터
5,2.226116699059262,대전-도룡-119 안전센터
6,2.234684728747323,유성소방서
7,2.948124405154998,대전-탄방-119 안전센터
8,3.688062706448521,대전-구암-119 안전센터
9,3.9305956706433824,대전-대화-119 안전센터
10,4.566283682887441,대전-노은-119 안전센터
11,4.6825349911109155,대전-태평-119 안전센터
12,5.389250649677176,대전-삼성-119 안전센터
13,5.462765258811129,대전-전민-119 안전센터
14,5.640624073136834,대덕소방서
15,5.644547863979608,대전-법동-119 안전센터
16,5.725115439497321,서부소방서
17,5.77734951477379,대전-복수-119 안전센터
18,5.9367096009622635,대전-가수원-119 안전센터
19,6.079793976880745,대전-문화-119 안전센터
20,6.426067582038718,대전-산성-119 안전센터
21,6.646730783937815,동부소방서
22,6.669617657346011,대전-송촌-119 안전센터
23,6.713546756184845,대전-가양-119 안전센터
24,6.978011630621152,대전-부사-119 안전센터
25,7.387540279529207,대전-원동-119 안전센터
26,8.847286694377114,대전-원내-119 안전센터
27,9.073858189675882,대전-용운-119 안전센터
28,10.107015323885255,대전-문평-119 안전센터
29,10.133014182635586,대전-덕암-119 안전센터
