,0,1,2,3,4,5,6,7
0,0.0,2.87,2.61,3.85,4.13,6.12,5.54,37.8
1,3.0,0.0,4.8,5.41,6.32,6.2,7.74,34.34
2,2.61,4.8,0.0,3.74,2.29,5.55,3.78,40.24
3,3.11,5.0,3.54,0.0,2.08,3.09,3.26,40.61
4,4.13,6.32,2.3,2.08,0.0,3.57,1.83,41.85
5,6.14,6.23,6.15,3.68,4.16,0.0,4.23,40.45
6,5.5,7.69,3.79,3.22,1.79,3.67,0.0,43.63
7,36.82,33.71,39.25,40.56,40.84,39.04,42.63,0.0
