,0,1,2,3,4,5,6,7
0,0.0,3.06,4.55,5.49,6.7,6.16,6.23,38.38
1,2.53,0.0,3.68,6.23,6.14,4.16,4.23,40.45
2,4.68,3.09,0.0,5.0,3.11,2.08,3.26,40.61
3,5.48,6.2,5.41,0.0,3.0,6.32,7.74,34.34
4,6.61,6.12,3.85,2.87,0.0,4.13,5.54,37.8
5,6.11,3.57,2.08,6.32,4.13,0.0,1.83,41.85
6,6.2,3.67,3.22,7.69,5.5,1.79,0.0,43.63
7,37.73,39.04,40.56,33.71,36.82,40.84,42.63,0.0
